"id";"composer";"genre";"order";"cat";"recommend";"title";"search";"date";"suite";"album_count";"nickname";"openopus";"duration";"spotify_loaded"
"FRANCK00032";"Franck";"Organ";4.5;"Op. 19";"1";"Pastorale for Organ in E major";"";1863;"";32;"";0;548999;0
"FRANCK00033";"Franck";"Piano";4.0;"Op. 20";"1";"Prière";"";1860;"";73;"";0;765600;0
"FRANCK00034";"Franck";"Organ";4.5;"Op. 21";"1";"Final for Organ in B flat major";"";1862;"";29;"";0;693866;0
"FRANCK00035";"Franck";"Organ";4.5;"Op. 22";"0";"Quasi marcia for Harmonium";"";1862;"";1;"";0;0;0
"FRANCK00036";"Franck";"Piano";4.0;"FWV 35";"0";"Fantasia in A major";"";1878;"";2;"";0;884736;0
"FRANCK00037";"Franck";"Piano";4.0;"Op. 19";"0";"Cantabile in B major";"";1860;"";0;"";0;0;0
"FRANCK00038";"Franck";"Organ";4.5;"CFF 37";"0";"Entrée for Harmonium in E major";"";1875;"";0;"";0;0;0
"FRANCK00039";"Franck";"Piano";4.0;"FWV 37";"1";"Pièce héroïque";"";1878;"";82;"";0;517506;0
"FRANCK00040";"Franck";"Organ";4.5;"";"0";"Chorals for Organ";"";1890;"";46;"FWV 38-40";0;2659946;0
"FRANCK00041";"Franck";"Piano";4.0;"CFF 38A";"0";"Petit offertoire in C minor";"";0;"";0;"";0;0;0
"FRANCK00042";"Franck";"Piano";4.0;"CFF 38";"0";"Petit offertoire in F sharp minor";"";0;"";2;"";0;186240;0
"FRANCK00043";"Franck";"Organ";4.5;"CFF 39";"0";"Piece for Harmonium in C minor";"";1880;"";0;"";0;0;0
"FRANCK00044";"Franck";"Organ";4.5;"FWV 41";"0";"L'organiste. Recueil de pièces pour orgue ou harmonium";"";1889;"";3;"";0;707823;0
"FRANCK00045";"Franck";"Orchestral";1.0;"FWV 43";"1";"Les Éolides";"";1876;"";12;"";0;702426;0
"FRANCK00046";"Franck";"Orchestral";1.0;"FWV 44";"1";"Le Chasseur maudit";"";1882;"";29;"";0;881133;0
"FRANCK00047";"Franck";"Concerto";2.0;"FWV 45";"1";"Les Djinns";"";1884;"";16;"for Piano and Orchestra";0;809106;0
"FRANCK00048";"Franck";"Concerto";2.0;"FWV 46";"1";"Variations symphoniques";"";1885;"";46;"for Piano and Orchestra";0;986773;0
"FRANCK00049";"Franck";"Orchestral";1.0;"FWV 47";"1";"Psyché";"";1887;"";13;"";0;2839998;0
"FRANCK00050";"Franck";"Orchestral";1.0;"FWV 48";"1";"Symphony in D minor";"";1886;"";102;"";0;2330759;0
"FRANCK00051";"Franck";"Organ";4.5;"CFF 49";"0";"Piece for Organ in E flat major";"";1846;"";1;"";0;0;0
"FRANCK00052";"Franck";"Opera";5.0;"FWV 49";"0";"Hulda";"";1894;"";7;"";0;9734356;0
"FRANCK00053";"Franck";"Organ";4.5;"CFF 51";"0";"Pièce pour grand orgue en la majeur";"";1854;"";0;"";0;0;0
"FRANCK00054";"Franck";"Sacred Vocal";6.0;"FWV 53";"0";"Les Béatitudes";"";1869;"";3;"";0;6048251;0
"FRANCK00055";"Franck";"Sacred Vocal";6.0;"FWV 54";"0";"Rébecca";"";1880;"";1;"";0;236068;0
"FRANCK00056";"Franck";"Sacred Vocal";6.0;"FWV 60";"0";"Le garde d’honneur";"";1859;"";0;"";0;0;0
"FRANCK00057";"Franck";"Sacred Vocal";6.0;"Op. 12";"1";"Messe à trois voix";"";0;"";125;"";0;3309825;0
"FRANCK00058";"Franck";"Organ";4.5;"CFF 63";"0";"Grand Chœur for Organ in D major";"";0;"";1;"";0;0;0
"FRANCK00059";"Franck";"Sacred Vocal";6.0;"FWV 63";"0";"Quae est ista";"";1871;"";2;"";0;351013;0
"FRANCK00060";"Franck";"Sacred Vocal";6.0;"FWV 64";"0";"Domine Deus in simplicitate";"";1871;"";0;"";0;0;0
"FRANCK00061";"Franck";"Sacred Vocal";6.0;"FWV 65";"0";"Dextera Domini";"";1871;"";7;"";0;626021;0
"FRANCK00062";"Franck";"Sacred Vocal";6.0;"FWV 66";"0";"Domine non secundum";"";1871;"";4;"";0;271306;0
"FRANCK00063";"Franck";"Sacred Vocal";6.0;"FWV 67";"0";"Quare fremuerunt gentes";"";1871;"";0;"";0;0;0
